Date,Time,SystemSetting,SystemMode,CalendarEvent,ProgramMode,CoolSetTemp,HeatSetTemp,CurrentTemp,CurrentHumidity,OutdoorTemp,WindSpeed,CoolStage1,HeatStage1,Fan,DMOffset,ThermostatTemperature,ThermostatHumidity,ThermostatMotion,Haiti,Haiti2
2016-02-23,20:15:00,heat,heatOff,,Home,78,73,73.1,32,29,9,0,0,0,,73.1,32,0,67.3,0,
2016-02-23,20:20:00,heat,heatOff,,Home,78,73,73.1,32,29,9,0,0,0,,73.1,32,0,67.2,0,
2016-02-23,20:25:00,heat,heatOff,,Home,78,73,73,33,29,9,0,0,0,,73,33,1,67.2,0,
2016-02-23,20:30:00,heat,heatOff,,Home,78,73,73,34,27.9,8,0,0,0,,73,34,1,67.2,0,
2016-02-23,20:35:00,heat,heatOff,,Home,78,73,73,33,27.9,8,0,0,0,,73,33,0,67,0,
2016-02-23,20:40:00,heat,heatOff,,Home,78,73,72.9,33,27.9,8,0,0,0,,72.9,33,1,67.1,0,
2016-02-23,20:45:00,heat,heatOff,,Home,78,73,72.8,33,27.9,8,0,0,0,,72.8,33,0,67.2,0,
2016-02-23,20:50:00,heat,heatOff,,Home,78,73,72.7,33,27.9,8,0,0,0,,72.7,33,1,67,0,
2016-02-23,20:55:00,heat,heatOff,,Home,78,73,72.6,34,27.9,8,0,30,30,,72.6,34,0,67,0,
2016-02-23,21:00:00,heat,heatStage1On,,Home,78,73,72.5,33,27.6,8,0,300,300,,72.5,33,0,67,0,
2016-02-23,21:05:00,heat,heatStage1On,,Home,78,73,72.8,33,27.6,8,0,90,135,,72.8,33,0,67,0,
2016-02-23,21:10:00,heat,heatOff,,Home,78,73,73,33,27.6,8,0,0,0,,73,33,0,67.1,0,
2016-02-23,21:15:00,,,,,,,,,27.6,8,,,,,,,,,,
2016-02-23,21:20:00,,,,,,,,,27.6,8,,,,,,,,,,
2016-02-23,21:25:00,,,,,,,,,27.6,8,,,,,,,,,,
2016-02-23,21:30:00,,,,,,,,,26.3,9,,,,,,,,,,
2016-02-23,21:35:00,,,,,,,,,26.3,9,,,,,,,,,,
2016-02-23,21:40:00,,,,,,,,,26.3,9,,,,,,,,,,
2016-02-23,21:45:00,,,,,,,,,26.3,9,,,,,,,,,,
2016-02-23,21:50:00,,,,,,,,,26.3,9,,,,,,,,,,
2016-02-23,21:55:00,,,,,,,,,26.3,9,,,,,,,,,,
2016-02-23,22:00:00,,,,,,,,,25.8,9,,,,,,,,,,
2016-02-23,22:05:00,,,,,,,,,25.8,9,,,,,,,,,,
2016-02-23,22:10:00,,,,,,,,,25.8,9,,,,,,,,,,
2016-02-23,22:15:00,,,,,,,,,25.8,9,,,,,,,,,,
2016-02-23,22:20:00,,,,,,,,,25.8,9,,,,,,,,,,
2016-02-23,22:25:00,,,,,,,,,25.8,9,,,,,,,,,,
2016-02-23,22:30:00,,,,,,,,,25,8,,,,,,,,,,
2016-02-23,22:35:00,,,,,,,,,25,8,,,,,,,,,,
2016-02-23,22:40:00,,,,,,,,,25,8,,,,,,,,,,
2016-02-23,22:45:00,,,,,,,,,25,8,,,,,,,,,,
2016-02-23,22:50:00,,,,,,,,,25,8,,,,,,,,,,
2016-02-23,22:55:00,,,,,,,,,25,8,,,,,,,,,,
2016-02-23,23:00:00,,,,,,,,,25.3,8,,,,,,,,,,
2016-02-23,23:05:00,,,,,,,,,25.3,8,,,,,,,,,,
2016-02-23,23:10:00,,,,,,,,,25.3,8,,,,,,,,,,
2016-02-23,23:15:00,heat,heatOff,,Home,78,73,75.2,27,25.3,8,0,45,45,,75.8,27,0,69.2,0,
2016-02-23,23:20:00,heat,heatStage1On,,Home,78,73,72.1,28,25.3,8,0,300,300,,75.1,28,0,69.2,0,
2016-02-23,23:25:00,heat,heatStage1On,,Home,79.7,67.9,72.1,29,25.3,8,0,45,90,,74.9,29,1,69.2,0,
2016-02-23,23:30:00,heat,heatOff,,Sleep,80,67,72.2,29,25.4,9,0,0,0,,74.7,29,0,69.2,0,
2016-02-23,23:35:00,heat,heatOff,,Sleep,80,67,72.2,29,25.4,9,0,0,0,,74.2,29,0,69.1,0,
2016-02-23,23:40:00,heat,heatOff,,Sleep,80,67,72.2,29,25.4,9,0,0,0,,73.7,29,0,68.9,0,
2016-02-23,23:45:00,heat,heatOff,,Sleep,80,67,72.2,31,25.4,9,0,0,0,,73.2,31,0,68.7,0,
2016-02-23,23:50:00,heat,heatOff,,Sleep,80,67,72.3,31,25.4,9,0,0,0,,72.8,31,0,68.6,0,
2016-02-23,23:55:00,heat,heatOff,,Sleep,80,67,72.2,31,25.4,9,0,0,0,,72.5,31,0,68.5,0,
2016-02-24,00:00:00,heat,heatOff,,Sleep,80,67,71.5,31,25,9,0,0,0,,72.3,31,0,68.4,0,
2016-02-24,00:05:00,heat,heatOff,,Sleep,80,67,70.9,31,25,9,0,0,0,,72,31,0,68.3,0,
2016-02-24,00:10:00,heat,heatOff,,Sleep,80,67,70.5,31,25,9,0,0,0,,71.8,31,0,68.2,0,
2016-02-24,00:15:00,heat,heatOff,,Sleep,80,67,70.1,31,25,9,0,0,0,,71.8,31,0,68,0,
2016-02-24,00:20:00,heat,heatOff,,Sleep,80,67,69.8,31,25,9,0,0,0,,71.7,31,0,67.8,0,
2016-02-24,00:25:00,heat,heatOff,,Sleep,80,67,69.6,31,25,9,0,0,0,,71.6,31,0,67.7,0,
2016-02-24,00:30:00,heat,heatOff,,Sleep,80,67,69.5,31,24.6,10,0,0,0,,71.4,31,0,67.6,0,
2016-02-24,00:35:00,heat,heatOff,,Sleep,80,67,69.3,31,24.6,10,0,0,0,,71.1,31,0,67.6,0,
2016-02-24,00:40:00,heat,heatOff,,Sleep,80,67,69.1,31,24.6,10,0,0,0,,70.8,31,0,67.4,0,
2016-02-24,00:45:00,heat,heatOff,,Sleep,80,67,68.9,31,24.6,10,0,0,0,,70.6,31,0,67.2,0,
2016-02-24,00:50:00,heat,heatOff,,Sleep,80,67,68.8,31,24.6,10,0,0,0,,70.4,31,0,67.2,0,
2016-02-24,00:55:00,heat,heatOff,,Sleep,80,67,68.6,31,24.6,10,0,0,0,,70.3,31,0,67,0,
2016-02-24,01:00:00,heat,heatOff,,Sleep,80,67,68.5,31,25,10,0,0,0,,70.1,31,0,67,0,
2016-02-24,01:05:00,heat,heatOff,,Sleep,80,67,68.4,31,25,10,0,0,0,,70.1,31,0,66.8,0,
2016-02-24,01:10:00,heat,heatOff,,Sleep,80,67,68.4,31,25,10,0,0,0,,70.1,31,0,66.8,0,
2016-02-24,01:15:00,heat,heatOff,,Sleep,80,67,68.4,31,25,10,0,0,0,,70.1,31,0,66.7,0,
2016-02-24,01:20:00,heat,heatOff,,Sleep,80,67,68.2,31,25,10,0,0,0,,69.9,31,0,66.7,0,
2016-02-24,01:25:00,heat,heatOff,,Sleep,80,67,68,31,25,10,0,0,0,,69.6,31,0,66.5,0,
2016-02-24,01:30:00,heat,heatOff,,Sleep,80,67,67.9,31,24.9,10,0,0,0,,69.3,31,0,66.5,0,
2016-02-24,01:35:00,heat,heatOff,,Sleep,80,67,67.7,32,24.9,10,0,0,0,,69.1,32,0,66.3,0,
2016-02-24,01:40:00,heat,heatOff,,Sleep,80,67,67.6,32,24.9,10,0,0,0,,69,32,0,66.3,0,
2016-02-24,01:45:00,heat,heatOff,,Sleep,80,67,67.5,33,24.9,10,0,0,0,,68.9,33,0,66.1,0,
2016-02-24,01:50:00,heat,heatOff,,Sleep,80,67,67.3,33,24.9,10,0,0,0,,68.6,33,0,66.1,0,
2016-02-24,01:55:00,heat,heatOff,,Sleep,80,67,67.2,33,24.9,10,0,0,0,,68.5,33,0,65.9,0,
2016-02-24,02:00:00,heat,heatOff,,Sleep,80,67,67.2,33,24.4,10,0,0,0,,68.5,33,0,65.9,0,
2016-02-24,02:05:00,heat,heatOff,,Sleep,80,67,67.2,32,24.4,10,0,0,0,,68.6,32,0,65.8,0,
2016-02-24,02:10:00,heat,heatOff,,Sleep,80,67,67.1,31,24.4,10,0,0,0,,68.5,31,0,65.8,0,
2016-02-24,02:15:00,heat,heatOff,,Sleep,80,67,67,32,24.4,10,0,0,0,,68.2,32,0,65.8,0,
2016-02-24,02:20:00,heat,heatOff,,Sleep,80,67,66.7,33,24.4,10,0,0,0,,67.9,33,0,65.6,0,
2016-02-24,02:25:00,heat,heatOff,,Sleep,80,67,66.5,33,24.4,10,0,105,105,,67.6,33,0,65.5,0,
2016-02-24,02:30:00,heat,heatStage1On,,Sleep,80,67,66.5,31,24,13,0,300,300,,67.6,31,0,65.4,0,
2016-02-24,02:35:00,heat,heatStage1On,,Sleep,80,67,66.9,31,24,13,0,30,75,,68.4,31,0,65.4,0,
2016-02-24,02:40:00,heat,heatOff,,Sleep,80,67,67.1,31,24,13,0,0,0,,68.6,31,0,65.6,0,
2016-02-24,02:45:00,heat,heatOff,,Sleep,80,67,66.9,31,24,13,0,0,0,,68.2,31,0,65.6,0,
2016-02-24,02:50:00,heat,heatOff,,Sleep,80,67,66.7,31,24,13,0,0,0,,68,31,0,65.5,0,
2016-02-24,02:55:00,heat,heatOff,,Sleep,80,67,66.7,31,24,13,0,0,0,,68,31,0,65.4,0,
2016-02-24,03:00:00,heat,heatOff,,Sleep,80,67,66.6,31,24,12,0,0,0,,67.9,31,0,65.4,0,
2016-02-24,03:05:00,heat,heatOff,,Sleep,80,67,66.5,31,24,12,0,90,90,,67.8,31,0,65.3,0,
2016-02-24,03:10:00,heat,heatStage1On,,Sleep,80,67,66.4,31,24,12,0,300,300,,67.7,31,0,65.2,0,
2016-02-24,03:15:00,heat,heatStage1On,,Sleep,80,67,66.7,31,24,12,0,165,210,,68.3,31,0,65.2,0,
2016-02-24,03:20:00,heat,heatOff,,Sleep,80,67,67,31,24,12,0,0,0,,68.7,31,0,65.4,0,
2016-02-24,03:25:00,heat,heatOff,,Sleep,80,67,66.8,31,24,12,0,0,0,,68.3,31,0,65.4,0,
2016-02-24,03:30:00,heat,heatOff,,Sleep,80,67,66.6,31,23.2,6,0,0,0,,67.9,31,0,65.4,0,
2016-02-24,03:35:00,heat,heatStage1On,,Sleep,80,67,66.5,31,23.2,6,0,300,300,,67.6,31,0,65.4,0,
2016-02-24,03:40:00,heat,heatStage1On,,Sleep,80,67,66.7,31,23.2,6,0,180,225,,68,31,0,65.4,0,
2016-02-24,03:45:00,heat,heatOff,,Sleep,80,67,66.9,31,23.2,6,0,0,0,,68.5,31,0,65.4,0,
2016-02-24,03:50:00,heat,heatOff,,Sleep,80,67,66.8,31,23.2,6,0,0,0,,68.3,31,0,65.4,0,
2016-02-24,03:55:00,heat,heatOff,,Sleep,80,67,66.5,31,23.2,6,0,120,120,,67.8,31,0,65.4,0,
2016-02-24,04:00:00,heat,heatStage1On,,Sleep,80,67,66.5,31,23.5,6,0,300,300,,67.7,31,0,65.4,0,
2016-02-24,04:05:00,heat,heatStage1On,,Sleep,80,67,66.8,30,23.5,6,0,30,75,,68.4,30,0,65.4,0,
2016-02-24,04:10:00,heat,heatOff,,Sleep,80,67,66.9,30,23.5,6,0,0,0,,68.5,30,0,65.4,0,
2016-02-24,04:15:00,heat,heatOff,,Sleep,80,67,66.7,31,23.5,6,0,0,0,,68.1,31,0,65.5,0,
2016-02-24,04:20:00,heat,heatOff,,Sleep,80,67,66.5,31,23.5,6,0,150,150,,67.7,31,0,65.4,0,
2016-02-24,04:25:00,heat,heatStage1On,,Sleep,80,67,66.5,31,23.5,6,0,300,300,,67.7,31,0,65.4,0,
2016-02-24,04:30:00,heat,heatStage1On,,Sleep,80,67,66.8,30,23.4,10,0,60,105,,68.3,30,0,65.4,0,
2016-02-24,04:35:00,heat,heatOff,,Sleep,80,67,66.9,30,23.4,10,0,0,0,,68.5,30,0,65.4,0,
2016-02-24,04:40:00,heat,heatOff,,Sleep,80,67,66.7,30,23.4,10,0,0,0,,68,30,0,65.5,0,
2016-02-24,04:45:00,heat,heatOff,,Sleep,80,67,66.5,31,23.4,10,0,285,285,,67.6,31,0,65.4,0,
2016-02-24,04:50:00,heat,heatStage1On,,Sleep,80,67,66.6,30,23.4,10,0,210,255,,68,30,0,65.4,0,
2016-02-24,04:55:00,heat,heatOff,,Sleep,80,67,67,30,23.4,10,0,0,0,,68.5,30,0,65.4,0,
2016-02-24,05:00:00,heat,heatOff,,Sleep,80,67,66.9,30,24.1,9,0,0,0,,68.3,30,0,65.6,0,
2016-02-24,05:05:00,heat,heatOff,,Sleep,80,67,66.7,30,24.1,9,0,30,30,,67.9,30,0,65.4,0,
2016-02-24,05:10:00,heat,heatStage1On,,Sleep,80,67,66.5,31,24.1,9,0,300,300,,67.6,31,0,65.4,0,
2016-02-24,05:15:00,heat,heatStage1On,,Sleep,80,67,66.7,30,24.1,9,0,195,240,,68,30,0,65.4,0,
2016-02-24,05:20:00,heat,heatOff,,Sleep,80,67,67,30,24.1,9,0,0,0,,68.5,30,0,65.5,0,
2016-02-24,05:25:00,heat,heatOff,,Sleep,80,67,66.9,30,24.1,9,0,0,0,,68.2,30,0,65.6,0,
2016-02-24,05:30:00,heat,heatOff,,Sleep,80,67,66.5,30,24.1,9,0,150,150,,67.7,30,0,65.4,0,
2016-02-24,05:35:00,heat,heatStage1On,,Sleep,80,67,66.5,30,24.1,9,0,300,300,,67.7,30,0,65.4,0,
2016-02-24,05:40:00,heat,heatStage1On,,Sleep,80,67,66.8,30,24.1,9,0,75,120,,68.3,30,0,65.4,0,
2016-02-24,05:45:00,heat,heatOff,,Sleep,80,67,67,30,24.1,9,0,0,0,,68.5,30,0,65.5,0,
2016-02-24,05:50:00,heat,heatOff,,Sleep,80,67,66.9,30,24.1,9,0,0,0,,68.2,30,0,65.6,0,
2016-02-24,05:55:00,heat,heatOff,,Sleep,80,67,66.6,30,24.1,9,0,45,45,,67.8,30,0,65.4,0,
2016-02-24,06:00:00,heat,heatStage1On,,Sleep,80,67,66.5,30,24.2,9,0,300,300,,67.6,30,0,65.4,0,
2016-02-24,06:05:00,heat,heatStage1On,,Sleep,80,67,66.7,30,24.2,9,0,180,225,,68,30,0,65.4,0,
2016-02-24,06:10:00,heat,heatOff,,Sleep,80,67,66.9,30,24.2,9,0,0,0,,68.5,30,0,65.4,0,
2016-02-24,06:15:00,heat,heatOff,,Sleep,80,67,66.9,30,24.2,9,0,0,0,,68.3,30,0,65.5,0,
2016-02-24,06:20:00,heat,heatOff,,Sleep,80,67,66.6,30,24.2,9,0,0,0,,67.9,30,0,65.4,0,
2016-02-24,06:25:00,heat,heatStage1On,,Sleep,80,67,66.5,30,24.2,9,0,300,300,,67.6,30,0,65.4,0,
2016-02-24,06:30:00,,,,,,,,,24.8,13,,,,,,,,,,
2016-02-24,06:35:00,,,,,,,,,24.8,13,,,,,,,,,,
2016-02-24,06:40:00,,,,,,,,,24.8,13,,,,,,,,,,
2016-02-24,06:45:00,heat,heatOff,,Sleep,80,67,69.3,28,24.8,13,0,0,0,,69.8,28,0,65.8,0,
2016-02-24,06:50:00,heat,heatOff,,Sleep,80,67,67.4,29,24.8,13,0,0,0,,69.2,29,0,65.8,0,
2016-02-24,06:55:00,heat,heatOff,,Sleep,80,67,67,29,24.8,13,0,45,45,,68.4,29,0,65.8,0,
2016-02-24,07:00:00,,,,,,,,,24.8,13,,,,,,,,,,
2016-02-24,07:05:00,,,,,,,,,24.8,13,,,,,,,,,,
2016-02-24,07:10:00,,,,,,,,,24.8,13,,,,,,,,,,
2016-02-24,07:15:00,,,,,,,,,24.8,13,,,,,,,,,,
2016-02-24,07:20:00,,,,,,,,,24.8,13,,,,,,,,,,
2016-02-24,07:25:00,,,,,,,,,24.8,13,,,,,,,,,,
2016-02-24,07:30:00,,,,,,,,,26.1,11,,,,,,,,,,
2016-02-24,07:35:00,,,,,,,,,26.1,11,,,,,,,,,,
2016-02-24,07:40:00,,,,,,,,,26.1,11,,,,,,,,,,
2016-02-24,07:45:00,,,,,,,,,26.1,11,,,,,,,,,,
2016-02-24,07:50:00,,,,,,,,,26.1,11,,,,,,,,,,
2016-02-24,07:55:00,,,,,,,,,26.1,11,,,,,,,,,,
2016-02-24,08:00:00,,,,,,,,,29.5,12,,,,,,,,,,
2016-02-24,08:05:00,,,,,,,,,29.5,12,,,,,,,,,,
2016-02-24,08:10:00,,,,,,,,,29.5,12,,,,,,,,,,
2016-02-24,08:15:00,,,,,,,,,29.5,12,,,,,,,,,,
2016-02-24,08:20:00,,,,,,,,,29.5,12,,,,,,,,,,
2016-02-24,08:25:00,,,,,,,,,29.5,12,,,,,,,,,,
2016-02-24,08:30:00,,,,,,,,,30.5,3,,,,,,,,,,
2016-02-24,08:35:00,,,,,,,,,30.5,3,,,,,,,,,,
2016-02-24,08:40:00,,,,,,,,,30.5,3,,,,,,,,,,
2016-02-24,08:45:00,,,,,,,,,30.5,3,,,,,,,,,,
2016-02-24,08:50:00,,,,,,,,,30.5,3,,,,,,,,,,
2016-02-24,08:55:00,,,,,,,,,30.5,3,,,,,,,,,,
2016-02-24,09:00:00,,,,,,,,,30.9,3,,,,,,,,,,
2016-02-24,09:05:00,,,,,,,,,30.9,3,,,,,,,,,,
2016-02-24,09:10:00,,,,,,,,,30.9,3,,,,,,,,,,
2016-02-24,09:15:00,,,,,,,,,30.9,3,,,,,,,,,,
2016-02-24,09:20:00,,,,,,,,,30.9,3,,,,,,,,,,
2016-02-24,09:25:00,,,,,,,,,30.9,3,,,,,,,,,,
2016-02-24,09:30:00,,,,,,,,,37.5,6,,,,,,,,,,
2016-02-24,09:35:00,,,,,,,,,37.5,6,,,,,,,,,,
2016-02-24,09:40:00,,,,,,,,,37.5,6,,,,,,,,,,
2016-02-24,09:45:00,,,,,,,,,37.5,6,,,,,,,,,,
2016-02-24,09:50:00,,,,,,,,,37.5,6,,,,,,,,,,
2016-02-24,09:55:00,heat,heatOff,,Home,78,73,76.1,26,37.5,6,0,0,0,,76.4,26,0,68.5,0,
2016-02-24,10:00:00,heat,heatOff,,Home,78,73,72.6,27,37.5,5,0,0,0,,75.8,27,0,68.5,0,
2016-02-24,10:05:00,heat,heatOff,,Home,78,73,72.6,27,37.5,5,0,0,0,,75.1,27,0,68.4,0,
2016-02-24,10:10:00,,,,,,,,,37.5,5,,,,,,,,,,
2016-02-24,10:15:00,,,,,,,,,37.5,5,,,,,,,,,,
2016-02-24,10:20:00,,,,,,,,,37.5,5,,,,,,,,,,
2016-02-24,10:25:00,,,,,,,,,37.5,5,,,,,,,,,,
2016-02-24,10:30:00,,,,,,,,,41.2,5,,,,,,,,,,
2016-02-24,10:35:00,,,,,,,,,41.2,5,,,,,,,,,,
2016-02-24,10:40:00,,,,,,,,,41.2,5,,,,,,,,,,
2016-02-24,10:45:00,,,,,,,,,41.2,5,,,,,,,,,,
2016-02-24,10:50:00,,,,,,,,,41.2,5,,,,,,,,,,
2016-02-24,10:55:00,,,,,,,,,41.2,5,,,,,,,,,,
2016-02-24,11:00:00,,,,,,,,,41.5,5,,,,,,,,,,
2016-02-24,11:05:00,,,,,,,,,41.5,5,,,,,,,,,,
2016-02-24,11:10:00,,,,,,,,,41.5,5,,,,,,,,,,
2016-02-24,11:15:00,,,,,,,,,41.5,5,,,,,,,,,,
2016-02-24,11:20:00,heat,heatOff,,Home,78,73,74.5,26,41.5,5,0,0,0,,76.8,26,1,68.8,0,
2016-02-24,11:25:00,heat,heatOff,,Home,78,73,73,27,41.5,5,0,0,0,,76.2,27,0,68.8,0,
2016-02-24,11:30:00,heat,heatOff,,Home,78,73,73,27,43.7,9,0,0,0,,75.5,27,0,68.8,0,
2016-02-24,11:35:00,heat,heatOff,,Home,78,73,73.1,27,43.7,9,0,0,0,,75,27,1,68.6,0,
2016-02-24,11:40:00,heat,heatOff,,Home,78,73,73.6,28,43.7,9,0,0,0,,74.9,28,1,68.5,0,
2016-02-24,11:45:00,heat,heatOff,,Home,78,73,74.1,28,43.7,9,0,0,0,,74.6,28,0,68.3,0,
2016-02-24,11:50:00,heat,heatOff,,Home,78,73,74.4,28,43.7,9,0,0,0,,74.4,28,0,68.3,0,
2016-02-24,11:55:00,heat,heatOff,,Home,78,73,74.2,28,43.7,9,0,0,0,,74.2,28,0,68.1,0,
2016-02-24,12:00:00,heat,heatOff,,Home,78,73,74.1,28,44.5,9,0,0,0,,74.1,28,0,68.1,0,
2016-02-24,12:05:00,heat,heatOff,,Home,78,73,73.9,28,44.5,9,0,0,0,,73.9,28,0,67.9,0,
2016-02-24,12:10:00,heat,heatOff,,Home,78,73,73.8,28,44.5,9,0,0,0,,73.8,28,0,67.9,0,
2016-02-24,12:15:00,heat,heatOff,,Home,78,73,73.1,29,44.5,9,0,0,0,,73.7,29,0,67.9,0,
2016-02-24,12:20:00,,,,,,,,,44.5,9,,,,,,,,,,
2016-02-24,12:25:00,,,,,,,,,44.5,9,,,,,,,,,,
2016-02-24,12:30:00,,,,,,,,,45,6,,,,,,,,,,
2016-02-24,12:35:00,,,,,,,,,45,6,,,,,,,,,,
2016-02-24,12:40:00,,,,,,,,,45,6,,,,,,,,,,
2016-02-24,12:45:00,,,,,,,,,45,6,,,,,,,,,,
2016-02-24,12:50:00,,,,,,,,,45,6,,,,,,,,,,
2016-02-24,12:55:00,,,,,,,,,45,6,,,,,,,,,,
2016-02-24,13:00:00,,,,,,,,,45.2,7,,,,,,,,,,
2016-02-24,13:05:00,,,,,,,,,45.2,7,,,,,,,,,,
2016-02-24,13:10:00,,,,,,,,,45.2,7,,,,,,,,,,
2016-02-24,13:15:00,heat,heatOff,,Home,78,73,75.5,26,45.2,7,0,0,0,,76.8,26,0,69,0,
2016-02-24,13:20:00,heat,heatOff,,Home,78,73,72.6,27,45.2,7,0,60,60,,76.3,27,0,69,0,
2016-02-24,13:25:00,heat,heatStage1On,,Home,78,73,72.3,27,45.2,7,0,300,300,,75.8,27,0,68.9,0,
2016-02-24,13:30:00,heat,heatOff,,Home,78,73,76.4,26,45.4,8,0,0,0,,76.8,26,0,69,0,
2016-02-24,13:35:00,heat,heatOff,,Home,78,73,72.7,27,45.4,8,0,30,30,,76.3,27,0,69,0,
2016-02-24,13:40:00,heat,heatStage1On,,Home,78,73,72.4,27,45.4,8,0,300,300,,75.9,27,0,69,0,
2016-02-24,13:45:00,,,,,,,,,45.4,8,,,,,,,,,,
2016-02-24,13:50:00,heat,heatOff,,Home,78,73,73.5,26,45.4,8,0,0,0,,76.9,26,0,69,0,
2016-02-24,13:55:00,heat,heatOff,,Home,78,73,72.8,27,45.4,8,0,0,0,,76.6,27,1,69.1,0,
2016-02-24,14:00:00,heat,heatOff,,Home,78,73,72.6,27,45.8,8,0,0,0,,76.1,27,0,69,0,
2016-02-24,14:05:00,heat,heatOff,,Home,78,73,72.8,27,45.8,8,0,0,0,,75.7,27,1,69,0,
2016-02-24,14:10:00,heat,heatOff,,Home,78,73,72.9,27,45.8,8,0,0,0,,75.4,27,0,68.6,0,
2016-02-24,14:15:00,heat,heatOff,,Home,78,73,73.2,28,45.8,8,0,0,0,,75.2,28,0,68.6,0,
2016-02-24,14:20:00,heat,heatOff,,Home,78,73,73.8,28,45.8,8,0,0,0,,75.1,28,0,68.5,0,
2016-02-24,14:25:00,heat,heatOff,,Home,78,73,74.5,28,45.8,8,0,0,0,,75,28,0,68.5,0,
2016-02-24,14:30:00,heat,heatOff,,Home,78,73,74.9,28,48.2,5,0,0,0,,74.9,28,0,68.5,0,
2016-02-24,14:35:00,heat,heatOff,,Home,78,73,74.1,28,48.2,5,0,0,0,,74.7,28,0,68.3,0,
2016-02-24,14:40:00,heat,heatOff,,Home,78,73,73.3,28,48.2,5,0,0,0,,74.6,28,0,68.2,0,
2016-02-24,14:45:00,heat,heatOff,,Home,78,73,72.6,28,48.2,5,0,105,105,,74.6,28,0,68.1,0,
2016-02-24,14:50:00,,,,,,,,,48.2,5,,,,,,,,,,
2016-02-24,14:55:00,,,,,,,,,48.2,5,,,,,,,,,,
2016-02-24,15:00:00,,,,,,,,,47,4,,,,,,,,,,
2016-02-24,15:05:00,,,,,,,,,47,4,,,,,,,,,,
2016-02-24,15:10:00,heat,heatOff,,Home,78,73,73.7,26,47,4,0,0,0,,76.9,26,1,68.6,0,
2016-02-24,15:15:00,heat,heatOff,,Home,78,73,73,27,47,4,0,0,0,,76.4,27,0,68.7,0,
2016-02-24,15:20:00,heat,heatOff,,Home,78,73,73.1,28,47,4,0,0,0,,75.8,28,1,68.8,0,
2016-02-24,15:25:00,heat,heatOff,,Home,78,73,73.3,28,47,4,0,0,0,,75.3,28,0,68.6,0,
2016-02-24,15:30:00,heat,heatOff,,Home,78,73,73.7,28,47.5,0,0,0,0,,75,28,0,68.6,0,
2016-02-24,15:35:00,heat,heatOff,,Home,78,73,74.3,28,47.5,0,0,0,0,,74.8,28,0,68.5,0,
2016-02-24,15:40:00,heat,heatOff,,Home,78,73,74.5,28,47.5,0,0,0,0,,74.5,28,1,68.5,0,
2016-02-24,15:45:00,heat,heatOff,,Home,78,73,74.2,28,47.5,0,0,0,0,,74.2,28,1,68.3,0,
2016-02-24,15:50:00,heat,heatOff,,Home,78,73,74.2,29,47.5,0,0,0,0,,74.2,29,1,68.3,0,
2016-02-24,15:55:00,heat,heatOff,,Home,78,73,74.1,28,47.5,0,0,0,0,,74.1,28,1,68.2,0,
2016-02-24,16:00:00,heat,heatOff,,Home,78,73,73.9,28,47.5,0,0,0,0,,73.9,28,1,68.1,0,
2016-02-24,16:05:00,heat,heatOff,,Home,78,73,74,29,47.5,0,0,0,0,,74,29,0,68.1,0,
2016-02-24,16:10:00,heat,heatOff,,Home,78,73,74.1,29,47.5,0,0,0,0,,74.1,29,1,68.1,0,
2016-02-24,16:15:00,heat,heatOff,,Home,78,73,74.1,29,47.5,0,0,0,0,,74.1,29,0,68.1,0,
2016-02-24,16:20:00,heat,heatOff,,Home,78,73,74,30,47.5,0,0,0,0,,74,30,1,68,0,
2016-02-24,16:25:00,heat,heatOff,,Home,78,73,74,29,47.5,0,0,0,0,,74,29,1,67.9,0,
2016-02-24,16:30:00,heat,heatOff,,Home,78,73,73.8,29,47.5,0,0,0,0,,73.8,29,1,67.9,0,
2016-02-24,16:35:00,heat,heatOff,,Home,78,73,73.8,29,47.5,0,0,0,0,,73.8,29,1,67.9,0,
2016-02-24,16:40:00,heat,heatOff,,Home,78,73,73.8,30,47.5,0,0,0,0,,73.8,30,0,67.8,0,
2016-02-24,16:45:00,heat,heatOff,,Home,78,73,73.6,30,47.5,0,0,0,0,,73.6,30,1,67.7,0,
2016-02-24,16:50:00,heat,heatOff,,Home,78,73,73.6,30,47.5,0,0,0,0,,73.6,30,0,67.7,0,
2016-02-24,16:55:00,heat,heatOff,,Home,78,73,73.6,30,47.5,0,0,0,0,,73.6,30,0,67.6,0,
2016-02-24,17:00:00,heat,heatOff,,Home,78,73,73.6,30,39.6,15,0,0,0,,73.6,30,0,67.6,0,
2016-02-24,17:05:00,heat,heatOff,,Home,78,73,73.2,29,39.6,15,0,0,0,,73.6,29,0,67.6,1,
2016-02-24,17:10:00,,,,,,,,,39.6,15,,,,,,,,,,
2016-02-24,17:15:00,,,,,,,,,39.6,15,,,,,,,,,,
2016-02-24,17:20:00,,,,,,,,,39.6,15,,,,,,,,,,
2016-02-24,17:25:00,,,,,,,,,39.6,15,,,,,,,,,,
2016-02-24,17:30:00,,,,,,,,,39.6,15,,,,,,,,,,
2016-02-24,17:35:00,,,,,,,,,39.6,15,,,,,,,,,,
2016-02-24,17:40:00,,,,,,,,,39.6,15,,,,,,,,,,
2016-02-24,17:45:00,,,,,,,,,39.6,15,,,,,,,,,,
2016-02-24,17:50:00,,,,,,,,,39.6,15,,,,,,,,,,
2016-02-24,17:55:00,,,,,,,,,39.6,15,,,,,,,,,,
